Compound_ID,InChIKey,Name,Molecule_ChEMBL_ID,Nivel_Modelo,Modelo_Detalle,Especie,Tejido_Organo,Tipo_Ensayo,Categoria_Endpoint,Endpoint_Original,Efecto_Magnitud,Efecto_Unidad,Es_Puro,Tipo_Efecto_Direccion,Concentracion_Dosis,Tiempo_Exposicion,Target_Conocido,Mecanismo_Propuesto,Ensayo_ChEMBL_ID,Referencia_Bibliografica,Metodo_Obtencion,Efecto_pX,Efecto_Magnitud_Numerico
B17,NGSWKAQJJWESNS-ZZXKWVIFSA-N,p-Coumaric acid,CHEMBL66879,SINGLE PROTEIN,Aldo-keto reductase family 1 member C3,Homo sapiens,,B — Inhibition of human recombinant AKR1C3 expressed in Escherichia coli JM109 cells using S-tetralol as substrate at 100 uM by fluorometry,Actividad enzimática / inhibición de proteína específica,Inhibition,22.0,%,True,,,,Aldo-keto reductase family 1 member C3,,CHEMBL2038590,J Nat Prod (2012) [CHEMBL2034893],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,22.0
B17,NGSWKAQJJWESNS-ZZXKWVIFSA-N,p-Coumaric acid,CHEMBL66879,SINGLE PROTEIN,Aldo-keto reductase family 1 member C4,Homo sapiens,,B — Inhibition of human recombinant GST-tagged AKR1C4 expressed in Escherichia coli using S-tetralol as substrate at 100 uM by fluorometry,Actividad enzimática / inhibición de proteína específica,Inhibition,0.0,%,True,,,,Aldo-keto reductase family 1 member C4,,CHEMBL2038591,J Nat Prod (2012) [CHEMBL2034893],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,0.0
B17,NGSWKAQJJWESNS-ZZXKWVIFSA-N,p-Coumaric acid,CHEMBL66879,SINGLE PROTEIN,Aldo-keto reductase family 1 member C1,Homo sapiens,,B — Inhibition of human recombinant GST-tagged AKR1C1 expressed in Escherichia coli using S-tetralol as substrate at 100 uM by fluorometry,Actividad enzimática / inhibición de proteína específica,Inhibition,22.0,%,True,,,,Aldo-keto reductase family 1 member C1,,CHEMBL2038588,J Nat Prod (2012) [CHEMBL2034893],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,22.0
B17,NGSWKAQJJWESNS-ZZXKWVIFSA-N,p-Coumaric acid,CHEMBL66879,SINGLE PROTEIN,Aberrant vpr protein,Human immunodeficiency virus 1,,F — PubChem BioAssay. qHTS Assay for Inhibitors of the HIV-1 protein Vpr. (Class of assay: confirmatory) ,Actividad enzimática / inhibición de proteína específica,Potency,63095.7,nM,True,,,,Aberrant vpr protein,,CHEMBL2114836,None (None) [CHEMBL1201862],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,63095.7
B17,NGSWKAQJJWESNS-ZZXKWVIFSA-N,p-Coumaric acid,CHEMBL66879,UNCHECKED,Unchecked,,,B — Inhibition of tyrosinase using L-dihydroxyphenylalanine as substrate preincubated for 30 mins measured after 7 mins by spectrophotometric analysis,Efecto bioquímico general (target no molecular),IC50,2300.0,nM,True,,,,,,CHEMBL2168061,J Nat Prod (2012) [CHEMBL2163336],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",5.638272163982407,2300.0
B17,NGSWKAQJJWESNS-ZZXKWVIFSA-N,p-Coumaric acid,CHEMBL66879,CELL-LINE,U-937,Homo sapiens,,F — Cytotoxicity against human U937 cells after 48 hrs by trypan blue assay,Citotoxicidad / viabilidad celular,CC50,2000000.0,nM,True,,,,,,CHEMBL2209398,Bioorg Med Chem (2012) [CHEMBL2202983],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,2000000.0
B17,NGSWKAQJJWESNS-ZZXKWVIFSA-N,p-Coumaric acid,CHEMBL66879,CELL-LINE,U-937,Homo sapiens,,F — Antiproliferative activity against human U937 cells assessed as incorporation of [3H]-methyl-thymidine after 12 hrs by scintillation counting,Citotoxicidad / viabilidad celular,IC50,2000000.0,nM,True,,,,,,CHEMBL2209399,Bioorg Med Chem (2012) [CHEMBL2202983],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",2.6989700043360187,2000000.0
B17,NGSWKAQJJWESNS-ZZXKWVIFSA-N,p-Coumaric acid,CHEMBL66879,TISSUE,Leaf,Lolium perenne,,A — Drug recovery in leaf of Lolium perenne (perennial ryegrass) at 50 ng/g by LC-MS analysis,Efecto celular (sin especificar — revisar assay_description),Drug recovery,81.0,%,True,,,,,,CHEMBL3052077,J Agric Food Chem (2012) [CHEMBL3046081],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,81.0
B17,NGSWKAQJJWESNS-ZZXKWVIFSA-N,p-Coumaric acid,CHEMBL66879,TISSUE,Leaf,Lolium perenne,,A — Drug recovery in leaf of Lolium perenne (perennial ryegrass) at 5 ng/g by LC-MS analysis,Efecto celular (sin especificar — revisar assay_description),Drug recovery,79.0,%,True,,,,,,CHEMBL3052079,J Agric Food Chem (2012) [CHEMBL3046081],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,79.0
B17,NGSWKAQJJWESNS-ZZXKWVIFSA-N,p-Coumaric acid,CHEMBL66879,ORGANISM,Meloidogyne incognita,Meloidogyne incognita,,F — Nematotoxic activity against freshly hatched Meloidogyne incognita J2 (root-knot nematode) isolated from tomato roots assessed as induction of nematode paralysis measured 24 hr after immersion in compound test solutions,Actividad antimicrobiana/antiparasitaria,EC50,840.0,ug.mL-1,True,,,,,,CHEMBL3047858,J Agric Food Chem (2012) [CHEMBL3046303],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,840.0
B17,NGSWKAQJJWESNS-ZZXKWVIFSA-N,p-Coumaric acid,CHEMBL66879,ORGANISM,Diplodia seriata,Diplodia seriata,,F — Antifungal activity against Diplodia seriata BoF98-1 assessed as growth inhibition measured after 1 to 10 days,Actividad antimicrobiana/antiparasitaria,GI,24.0,%,True,,,,,,CHEMBL3047863,J Agric Food Chem (2012) [CHEMBL3046008],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,24.0
B17,NGSWKAQJJWESNS-ZZXKWVIFSA-N,p-Coumaric acid,CHEMBL66879,ORGANISM,Diplodia seriata,Diplodia seriata,,F — Antifungal activity against Diplodia seriata BoF99-1 assessed as growth inhibition measured after 1 to 10 days,Actividad antimicrobiana/antiparasitaria,GI,24.0,%,True,,,,,,CHEMBL3047864,J Agric Food Chem (2012) [CHEMBL3046008],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,24.0
B17,NGSWKAQJJWESNS-ZZXKWVIFSA-N,p-Coumaric acid,CHEMBL66879,ORGANISM,Diplodia seriata,Diplodia seriata,,F — Antifungal activity against Diplodia seriata LAT28 assessed as growth inhibition measured after 1 to 10 days,Actividad antimicrobiana/antiparasitaria,GI,24.0,%,True,,,,,,CHEMBL3047865,J Agric Food Chem (2012) [CHEMBL3046008],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,24.0
B17,NGSWKAQJJWESNS-ZZXKWVIFSA-N,p-Coumaric acid,CHEMBL66879,ORGANISM,Diplodia seriata,Diplodia seriata,,F — Antifungal activity against Diplodia seriata PLU03 assessed as growth inhibition measured after 1 to 10 days,Actividad antimicrobiana/antiparasitaria,GI,24.0,%,True,,,,,,CHEMBL3047867,J Agric Food Chem (2012) [CHEMBL3046008],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,24.0
B17,NGSWKAQJJWESNS-ZZXKWVIFSA-N,p-Coumaric acid,CHEMBL66879,ORGANISM,Lasiodiplodia theobromae,Lasiodiplodia theobromae,,F — Antifungal activity against Lasiodiplodia theobromae CBS116460 assessed as growth inhibition measured after 1 to 10 days,Actividad antimicrobiana/antiparasitaria,GI,24.0,%,True,,,,,,CHEMBL3047866,J Agric Food Chem (2012) [CHEMBL3046008],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,24.0
B17,NGSWKAQJJWESNS-ZZXKWVIFSA-N,p-Coumaric acid,CHEMBL66879,ORGANISM,Diplodia mutila,Diplodia mutila,,F — Antifungal activity against Diplodia mutila BRA08 assessed as growth inhibition measured after 1 to 10 days,Actividad antimicrobiana/antiparasitaria,GI,24.0,%,True,,,,,,CHEMBL3047868,J Agric Food Chem (2012) [CHEMBL3046008],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,24.0
B17,NGSWKAQJJWESNS-ZZXKWVIFSA-N,p-Coumaric acid,CHEMBL66879,ORGANISM,Neofusicoccum luteum,Neofusicoccum luteum,,F — Antifungal activity against Neofusicoccum luteum CBS110299 assessed as growth inhibition measured after 1 to 10 days,Actividad antimicrobiana/antiparasitaria,GI,14.0,%,True,,,,,,CHEMBL3047869,J Agric Food Chem (2012) [CHEMBL3046008],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,14.0
B17,NGSWKAQJJWESNS-ZZXKWVIFSA-N,p-Coumaric acid,CHEMBL66879,ORGANISM,Neofusicoccum parvum,Neofusicoccum parvum,,F — Antifungal activity against Neofusicoccum parvum PER20 assessed as growth inhibition measured after 1 to 10 days,Actividad antimicrobiana/antiparasitaria,GI,14.0,%,True,,,,,,CHEMBL3047870,J Agric Food Chem (2012) [CHEMBL3046008],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,14.0
B17,NGSWKAQJJWESNS-ZZXKWVIFSA-N,p-Coumaric acid,CHEMBL66879,ORGANISM,Neofusicoccum parvum,Neofusicoccum parvum,,F — Antifungal activity against Neofusicoccum parvum Bp0014 assessed as growth inhibition measured after 1 to 10 days,Actividad antimicrobiana/antiparasitaria,GI,14.0,%,True,,,,,,CHEMBL3047871,J Agric Food Chem (2012) [CHEMBL3046008],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,14.0
B17,NGSWKAQJJWESNS-ZZXKWVIFSA-N,p-Coumaric acid,CHEMBL66879,ORGANISM,Botryosphaeria dothidea,Botryosphaeria dothidea,,F — Antifungal activity against Botryosphaeria dothidea OGE14 assessed as growth inhibition measured after 1 to 10 days relative to control,Actividad antimicrobiana/antiparasitaria,GI,14.0,%,True,,,,,,CHEMBL3047872,J Agric Food Chem (2012) [CHEMBL3046008],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,14.0
B17,NGSWKAQJJWESNS-ZZXKWVIFSA-N,p-Coumaric acid,CHEMBL66879,SINGLE PROTEIN,Alpha-glucosidase MAL62,Saccharomyces cerevisiae,,B — Inhibition of yeast alpha-glucosidase using p-nitrophenyl-alpha-D-glucopyranoside as substrate preincubated at 300 uM for 10 min before substrate addition and measured after 10 min by spectrophotometry,Actividad enzimática / inhibición de proteína específica,Inhibition,4.9,%,True,,,,Alpha-glucosidase MAL62,,CHEMBL3068026,Med Chem Res (2012) [CHEMBL3044846],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,4.9
B17,NGSWKAQJJWESNS-ZZXKWVIFSA-N,p-Coumaric acid,CHEMBL66879,SINGLE PROTEIN,Alpha-glucosidase MAL62,Saccharomyces cerevisiae,,B — Inhibition of yeast alpha-glucosidase using p-nitrophenyl-alpha-D-glucopyranoside as substrate preincubated for 10 min before substrate addition and measured after 10 min by spectrophotometry,Actividad enzimática / inhibición de proteína específica,IC50,300000.0,nM,True,,,,Alpha-glucosidase MAL62,,CHEMBL3068027,Med Chem Res (2012) [CHEMBL3044846],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",3.5228787452803374,300000.0
B17,NGSWKAQJJWESNS-ZZXKWVIFSA-N,p-Coumaric acid,CHEMBL66879,NON-MOLECULAR,NON-PROTEIN TARGET,,,F — Antioxidant activity assessed as DPPH scavenging activity after 30 min by UV-vis spectroscopy,Antioxidante (radical/peroxidación),IC50,200000.0,nM,True,,,,,,CHEMBL3050299,Med Chem Res (2012) [CHEMBL3044852],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",3.6989700043360187,200000.0
B17,NGSWKAQJJWESNS-ZZXKWVIFSA-N,p-Coumaric acid,CHEMBL66879,SINGLE PROTEIN,Alpha-glucosidase MAL62,Saccharomyces cerevisiae,,B — Inhibition of baker's yeast alpha-glucosidase using p-nitrophenyl-alpha-D-glucopyranoside as substrate by spectrophotometry,Actividad enzimática / inhibición de proteína específica,logIC50,2.301,,True,,,,Alpha-glucosidase MAL62,,CHEMBL3047160,Med Chem Res (2012) [CHEMBL3045086],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,2.301
B17,NGSWKAQJJWESNS-ZZXKWVIFSA-N,p-Coumaric acid,CHEMBL66879,ORGANISM,Verticillium dahliae,Verticillium dahliae,,F — Antifungal activity against Verticillium dahliae assessed as inhibition of mycelial radial growth measured after 350 hr,Actividad antimicrobiana/antiparasitaria,IC50,1470.0,ug.mL-1,True,,,,,,CHEMBL3066960,J Agric Food Chem (2007) [CHEMBL3045477],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,1470.0
B17,NGSWKAQJJWESNS-ZZXKWVIFSA-N,p-Coumaric acid,CHEMBL66879,ORGANISM,Radish,Raphanus sativus,,F — Herbicidal activity against Raphanus sativus var.Japanese White (radish) assessed as inhibition of seed germination at 200 ppm at 25 degC measured after 5 days,Actividad antimicrobiana/antiparasitaria,Inhibition,100.0,%,True,,,,,,CHEMBL3067265,J Agric Food Chem (2009) [CHEMBL3046509],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,100.0
B17,NGSWKAQJJWESNS-ZZXKWVIFSA-N,p-Coumaric acid,CHEMBL66879,ORGANISM,Radish,Raphanus sativus,,F — Herbicidal activity against Raphanus sativus var.Japanese White (radish) assessed as inhibition of seed germination at 100 ppm at 25 degC measured after 5 days,Actividad antimicrobiana/antiparasitaria,Inhibition,73.33,%,True,,,,,,CHEMBL3067266,J Agric Food Chem (2009) [CHEMBL3046509],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,73.33
B17,NGSWKAQJJWESNS-ZZXKWVIFSA-N,p-Coumaric acid,CHEMBL66879,ORGANISM,Radish,Raphanus sativus,,F — Herbicidal activity against Raphanus sativus var.Japanese White (radish) assessed as inhibition of seed germination at 50 ppm at 25 degC measured after 5 days,Actividad antimicrobiana/antiparasitaria,Inhibition,53.33,%,True,,,,,,CHEMBL3067267,J Agric Food Chem (2009) [CHEMBL3046509],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,53.33
B17,NGSWKAQJJWESNS-ZZXKWVIFSA-N,p-Coumaric acid,CHEMBL66879,SINGLE PROTEIN,Aldo-keto reductase family 1 member B1,Homo sapiens,,B — Inhibition of aldose reductase (unknown origin),Actividad enzimática / inhibición de proteína específica,IC50,140.0,nM,True,,,,Aldo-keto reductase family 1 member B1,,CHEMBL3056509,Med Chem Res (2011) [CHEMBL3045846],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",6.853871964321762,140.0
B17,NGSWKAQJJWESNS-ZZXKWVIFSA-N,p-Coumaric acid,CHEMBL66879,ORGANISM,Ralstonia solanacearum,Ralstonia solanacearum,,F — Antibacterial activity against Ralstonia solanacearum grown on potato semi-synthetic agar medium at 5 umol/disk by paper disk method,Actividad antimicrobiana/antiparasitaria,IZ,11.0,mm,True,,,,,,CHEMBL3059230,J Pestic Sci (2011) [CHEMBL3046865],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,11.0
B17,NGSWKAQJJWESNS-ZZXKWVIFSA-N,p-Coumaric acid,CHEMBL66879,ORGANISM,Athelia rolfsii,Agroathelia rolfsii,,F — Antimicrobial activity against Athelia rolfsii assessed as growth inhibition at 100 ppm by agar dilution method,Actividad antimicrobiana/antiparasitaria,GI,46.0,%,True,,,,,,CHEMBL3054516,Biosci Biotechnol Biochem (1996) [CHEMBL3046249],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,46.0
B17,NGSWKAQJJWESNS-ZZXKWVIFSA-N,p-Coumaric acid,CHEMBL66879,ORGANISM,Pythium,Pythium,,F — Antimicrobial activity against Pythium sp. assessed as growth inhibition at 100 ppm by agar dilution method,Actividad antimicrobiana/antiparasitaria,GI,10.0,%,True,,,,,,CHEMBL3054519,Biosci Biotechnol Biochem (1996) [CHEMBL3046249],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,10.0
B17,NGSWKAQJJWESNS-ZZXKWVIFSA-N,p-Coumaric acid,CHEMBL66879,ORGANISM,Lasiodiplodia theobromae,Lasiodiplodia theobromae,,F — Decrease in Lasiodiplodia theobromae ligninolytic enzyme production assessed as laccase activity using ABTS as substrate at 1 mM measured at 28 degC after 4 days,Actividad antimicrobiana/antiparasitaria,Inhibition,71.0,%,True,,,,,,CHEMBL3078782,Crop Prot (2013) [CHEMBL3044718],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,71.0
B17,NGSWKAQJJWESNS-ZZXKWVIFSA-N,p-Coumaric acid,CHEMBL66879,ORGANISM,Neofusicoccum ribis,Neofusicoccum ribis,,F — Decrease in Neofusicoccum ribis ligninolytic enzyme production assessed as laccase activity using ABTS as substrate at 1 mM measured at 28 degC after 4 days,Actividad antimicrobiana/antiparasitaria,Inhibition,71.0,%,True,,,,,,CHEMBL3079100,Crop Prot (2013) [CHEMBL3044718],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,71.0
B17,NGSWKAQJJWESNS-ZZXKWVIFSA-N,p-Coumaric acid,CHEMBL66879,ORGANISM,Diplodia seriata,Diplodia seriata,,F — Decrease in Diplodia seriata (Schwein.) Shoemaker ligninolytic enzyme production assessed as laccase activity using ABTS as substrate at 1 mM measured at 28 degC after 4 days,Actividad antimicrobiana/antiparasitaria,Inhibition,71.0,%,True,,,,,,CHEMBL3079101,Crop Prot (2013) [CHEMBL3044718],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,71.0
B17,NGSWKAQJJWESNS-ZZXKWVIFSA-N,p-Coumaric acid,CHEMBL66879,ORGANISM,Botryosphaeria dothidea,Botryosphaeria dothidea,,F — Decrease in Botryosphaeria dothidea ligninolytic enzyme production assessed as laccase activity using ABTS as substrate at 1 mM measured at 28 degC after 4 days,Actividad antimicrobiana/antiparasitaria,Inhibition,71.0,%,True,,,,,,CHEMBL3079102,Crop Prot (2013) [CHEMBL3044718],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,71.0
B17,NGSWKAQJJWESNS-ZZXKWVIFSA-N,p-Coumaric acid,CHEMBL66879,ORGANISM,Lasiodiplodia theobromae,Lasiodiplodia theobromae,,F — Decrease in Lasiodiplodia theobromae mycelium biomass production measured at 28 degC after 4 days by gravimetric analysis,Actividad antimicrobiana/antiparasitaria,Inhibition,58.0,%,True,,,,,,CHEMBL3079103,Crop Prot (2013) [CHEMBL3044718],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,58.0
B17,NGSWKAQJJWESNS-ZZXKWVIFSA-N,p-Coumaric acid,CHEMBL66879,ORGANISM,Diplodia seriata,Diplodia seriata,,F — Decrease in Diplodia seriata (Schwein.) Shoemaker mycelium biomass production measured at 28 degC after 4 days by gravimetric analysis,Actividad antimicrobiana/antiparasitaria,Inhibition,58.0,%,True,,,,,,CHEMBL3078658,Crop Prot (2013) [CHEMBL3044718],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,58.0
B17,NGSWKAQJJWESNS-ZZXKWVIFSA-N,p-Coumaric acid,CHEMBL66879,ORGANISM,Lasiodiplodia theobromae,Lasiodiplodia theobromae,,F — Decrease in Lasiodiplodia theobromae ligninolytic enzyme production assessed as pectinase activity using pectin as substrate at 25 mM measured at 28 degC after 4 days,Actividad antimicrobiana/antiparasitaria,Inhibition,57.0,%,True,,,,,,CHEMBL3078777,Crop Prot (2013) [CHEMBL3044718],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,57.0
B17,NGSWKAQJJWESNS-ZZXKWVIFSA-N,p-Coumaric acid,CHEMBL66879,ORGANISM,Lasiodiplodia theobromae,Lasiodiplodia theobromae,,F — Inhibition of Lasiodiplodia theobromae mycelium growth measured at 28 degC after 4 days,Actividad antimicrobiana/antiparasitaria,MIC,5000000.0,nM,True,,,,,,CHEMBL3078672,Crop Prot (2013) [CHEMBL3044718],"Automático (ChEMBL API) — campos manuales pendientes: Tipo_Efecto_Direccion, Concentracion_Dosis, Tiempo_Exposicion, Mecanismo_Propuesto",,5000000.0
